№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
1566319;28.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;39440996;МГУ ДФС-Центральний офiс з ОВП;820019;ГУДКСУ у м.Києві;8181,01;*10102070944КПКВК 2201280 КЕКВ 2282 єдиний внесок  36,3%  нарахован. на вiдпускнi за 09.2015 р.
662021;17.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;131305;"ПАТ ""Київенерго""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;7975,86;#2201280#,#2282-7975.86#,#опл.за теплову енергiю#,#серпень 2015#,#акт №08/2015-9176033 вiд 14.09.15#,#Дог.9176033-Т вiд 12.05.15#,#в т.ч. ПДВ 1329.31 #
853818;21.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;21480872;"Приватне мале пiдприємство "" IНТI""";300012;АК ПРОМІНВЕСТБАНК (ЗАТ);7920;#2201100#,#2230(2230)-7920.00#,#оплата за продукти харчування #,#нак.336 вiд 15.09.15#,#Дог.Т059/453 вiд 14.09.15#,#в т.ч. ПДВ 1320 #
764295;18.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;NA;ФОП Якiмець Вiктор Iванович;311744;"ЖИТОМИРСЬКЕ РУ ""ЗАТ КБ ""ПРИВАТБАНК""";7890;#2201280#,#2282-7890.00#,#прод.харч.#,#накл.№Вр-82 вiд 15.09.15#,#Дог.059/48 вiд 10.07.15#,#в т.ч. ПДВ 1315 #
2103617;30.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;14360920;ПАТКБ Правекс-Банк м.Київ;380838;Test Bank;7839,47;#2201100#,#2111-7839.47#,#з-та за 2 пол.09.15р.#,#зг.дог№31-Zвiд 22.03.00р.#,# без ПДВ #
1836453;29.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;NA;ФОП Конюшок Леся Миколаївна;380805;"АППБ ""АВАЛЬ""";7806;#2201100#,#2230-7806.00#,#продукти харчування#,#нак.№24 вiд 24.09.15#,#Дог.059/88 вiд 01.09.15#,#в т.ч. ПДВ 1301 #
662108;17.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;24264459;"Приватне пiдприємство ""Ранок К""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";7778,52;#2201100#,#2230-7778.52#,#продукти харчування#,#нак.№23 вiд 08.09.15#,#Дог.059/83 вiд 31.08.15#,#в т.ч. ПДВ 1296.42 #
853457;21.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;24264459;"Приватне пiдприємство ""Ранок К""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";7731;#2201280#,#2282(2230)-7731.00#,#оплата за продукти харчування#,#нак 200000042 вiд 16.09.15#,#Дог.059/73 вiд 14.08.15#,#в т.ч. ПДВ 1288.5 #
2108466;30.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;1189979;"КМД УДППЗ ""Укрпошта""";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;7727,46;#xxxx#,#xxxx-xxxx.46#,# пер.алiм за 2пол. вiдпр.пошт.пер.п о списку ч/зВПЗ xxxx 09.15р. з яких сума алiм. xxxx.41 грн,пошт.збiр 124.05грн.#,#безПДВ#
1836389;29.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;24264459;"іриватне пiдприімство ""іанок і""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";7668;#2201100#,#2230-7668.00#,#продукти харчування#,#нак.і59 вiд 31.12.15#,#-ог.059/83 вiд 31.08.15#,#в т.ч. і-T 1278 #
1349681;25.09.2015;2070944;КНУ iм.Т.Шевченка;820019;ГУДКСУ у м.Києві;14360570;"Ф""Розрах.Центр""ПАТ КБ""Приватбанк""м.Киї";320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";7593;#перерах. депоненти  по з/пл на особовi рахунки#, #зг. дог. № xxxx вiд 07.04.10р.#, #Без ПДВ#
1346092;25.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;23494105;"АТ ""Райффайзен Банк Аваль""- КРД";322904;"КИЇВСЬКА РЕГ.ДИРЕКЦІЯ (Ф) АППБ ""АВАЛЬ""";7566,96;#2201280#,#2282-7566.96#,#перерах.стип.аспiр.та доктор.за 09.15р.#,#№заявка №С-125 вiд 24.09.15#,#Дог.№05/05-04-04-02/230 вiд 09.04.04р.#,# без ПДВ#
1835685;29.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;39923613;"ТОВ ""Агат 2015""";380816;;7544,88;#2201280#,#2282-7544.88#,#Оплата за технiчне обслуговування друкарських машин#,#акт№ОУ-220902 вiд 22.09.15#,#Дог.ПР059/286 вiд 22.09.15#,#в т.ч. ПДВ 1257.48 #
2108286;30.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;37995466;УДКСУ у Шевченкiвському р-нi м.Києва;820019;ГУДКСУ у м.Києві;7475,36;*11010100 КПКВК 2201280КЕКВ 2282-7475.36  Перерах.подат.на доходи найман. працiв. iз з-ти за 2 пол.09.15р. без ПДВ
1564465;28.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;14360920;ПАТКБ Правекс-Банк м.Київ;380838;Test Bank;7400;#2201280#,#2282-7400#,#перерах.вiдпускнi за 09.15р.#,#зг.дог№31-Zвiд 22.03.00р.#,# без ПДВ #
2103228;30.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;24264459;"Приватне пiдприємство ""Ранок К""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";7365,6;#2201280#,#2282-7365.60#,#прод.харч.#,#накл.№85 вiд 25.09.15#,#Дог.059/93 вiд 08.09.15#,#в т.ч. ПДВ 1227.6 #
765314;18.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;33872747;"ТОВ ""Стандарт Будiвельний""";380805;"АППБ ""АВАЛЬ""";7260;#2201280#,#2282-7260.00#,#Оплата за клей,Ем.Полiфарб,фанера та iнше#,#вид.наклд.№РН-0002808 вiд 14.09.15#,#Дог.Т 059/411 вiд 27.08.15#,#в т.ч. ПДВ 1210 #
767571;18.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;NA;ФОП Колiсник О.О.;320649;"Ф""РОЗРАХ.ЦЕНТР""ЗАТКБ ПРИВАТБАНКУ, КИЇВ";7233,8;#2201280#,#2282-7233.80#,#прод.харч.#,#накл.№7 вiд 14.09.15#,#Дог.059/76 вiд 14.08.15#,# без ПДВ#
1044727;23.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;37993783;ГУДКСУ у м. Києвi;820019;ГУДКСУ у м.Києві;7206,1;"#2201280#,#2282-7206.10#,#*10122030001судов збiрКиїв апеляц.господ суд за позовом Заст Ген прокур Укр в особПАТНАК Нафтогаз Укр""#,#заява#,#з-ва#,# без ПДВ#"""
2112476;30.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;39734511;"ТОВ ""Орхiдея України""";380355;"ТОВ КБ ""ЄВРОБАНК"" У М.КИЄВІ";7157,54;#2201280#,#2282-7157.54#,#за продукти харчування#,#нак№В2000000263 вiд 24.09.15#,#Дог.031-131 вiд 24.09.15#,#в т.ч. ПДВ 1192.92 #
1043913;23.09.2015;2070944;Київський нац.універ-т ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;NA;ФОП Стахов Григорiй Федорович;300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;7153,2;#2201280#,#2282(2230)-7153.20#,#оплата за продукти харчування #,#нак 20 вiд 18.09.15#,#Дог.059/82 вiд 26.08.15#,# без ПДВ#
