№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
9303423;14.12.2015;19442;ГФД СКМУ;820172;ДКСУ;2070944;Київс.нац.унів-т ім.Т.Г.Шевченка;820019;ГУДКСУ у м.Києві;13851,6;#0411010#,#2282#,#ККДБ 25010100,за посл.з підвищ.кваліф.прац.СКМУ у сфері європ.інтеграц.#,#зг.д.24-25/ЗП 18  27.04.15р,р.ф.3640,акту 02  11.12.15р.#,#Без ПДВ#
10782378;24.12.2015;22994521;Військовий інститут КНУ імТ.Г.Шевченка;820019;ГУДКСУ у м.Києві;2070944;КНУ iм. Т. Шевченка;820019;ГУДКСУ у м.Києві;12960;#2101020/01#,#2240#,#12960,00#,#Оплата за тимчасове проживання слухачiв курсiв пере-ки#,#дог.56 вiд 30.11.15р.#,#акт 7/56 вiд 21.11.15р.#,#В т.ч. ПДВ-2160,00#
9295739;14.12.2015;22994521;Військовий інститут КНУ імТ.Г.Шевченка;820019;ГУДКСУ у м.Києві;2070944;КНУ iм. Т. Шевченка;820019;ГУДКСУ у м.Києві;12960;#2101020/01#,#2240#,#12960,00#,#Оплата за тимчасове проживання слухачiв курсiв пере-ки#,#дог.56 вiд 30.11.15р.#,#акт 4/56 вiд 08.12.15р.#,#В т.ч. ПДВ-2160,00#
6436983;16.11.2015;22994521;Військовий інститут КНУ імТ.Г.Шевченка;820019;ГУДКСУ у м.Києві;2070944;КНУ iм. Т. Шевченка;820019;ГУДКСУ у м.Києві;12785,4;#2101020/01#,#2240#,#12785,40#,#Частк.опл. за тимч. проживання слухачiв курсiв пере-ки#,#дог.36 вiд 30.09.15р.#,#акт 1/36 вiд 19.10.15р.#,#В т.ч. ПДВ-2130,90#
3673572;21.10.2015;22994521;Військовий інститут КНУ імТ.Г.Шевченка;820019;ГУДКСУ у м.Києві;2070944;КНУ iм. Т. Шевченка;820019;ГУДКСУ у м.Києві;12191,22;#2101020/01#,#2240#,#12191,22#,#Оплата за тимчасове проживання слухачiв курсiв пере-ки#,#дог.3 вiд 17.03.15р.#,#акт 19/3 вiд 19.10.15р.#,#В т.ч. ПДВ-2031,87#
3544203;20.10.2015;14323600;В/ч 2260;820019;ГУДКСУ у м.Києві;2070944;Київський Національний університет іме;820019;ГУДКСУ у м.Києві;12000;#1003020#,#2730#,#Оплата без. над. кв.за 08.15р.#, #дог.№35/П-15 від 20.07.15р. акт№02 від 13.10.15р.#,#В.т.ч.ПДВ-2000,00#
3542347;20.10.2015;14323600;В/ч 2260;820019;ГУДКСУ у м.Києві;2070944;Київський Національний університет іме;820019;ГУДКСУ у м.Києві;12000;#1003020#,#2730#,#Оплата без. над. кв.за 09.15р.#, #дог.№35/П-15 від 20.07.15р. акт№03 від 15.10.15р.#,#В.т.ч.ПДВ-2000,00#
3414089;19.10.2015;37508470;ДМС;820172;ДКСУ;2070944;КНУ ім.Т.Шевченка;820019;ГУДКСУ у м.Києві;10790;"#1004010#,#2282#,#посл.з навчання(05-10.10.15)за напрямМіграц.процеси в Укрі""(13 держ.службовц)#,#Дог.49,01.10.15,Акт б/н,15.10.15 ККДБ 25010100#,#без ПДВ#"""
7248381;25.11.2015;210217;Інститут монокристалів НАН України;851011;ГУДКСУ у Харківській області;2070944;КНУ iменi Тараса Шевченка;820019;ГУДКСУ у м.Києві;10000;#6541030#,#2281#,#за виготовлення експеримент.зразкiв #,#зг.дог.№15Н052-16вiд 15.09.2015р.,акт №1 вiд 20.11.15р.пр.зд.вик.НТП#,#в.т.ч.ПДВ-1666,67#
7106650;24.11.2015;5417288;Ін-т біохімії ім. О.В.Палладіна НАНУ;820019;ГУДКСУ у м.Києві;2070944;Київський нацiональний унiверситет iм.;820019;ГУДКСУ у м.Києві;10000;#6541030#,#2281#,#10000,00#,#аналiз впливу калiкс[4]арену С-145 на ендотелiоцити#,#акт 1 вiд 20.11.2015#,#догN20-С-2015 вiд 01.07.2015 #,#Без ПДВ.#
