№ ТРАНСАКЦІЇ;ДАТА;КОД ПЛАТНИК;НАЗВА ПЛАТНИКА;МФО ПЛАТНИКА;БАНК ПЛАТНИКА;КОД ОДЕРЖУВАЧ;НАЗВА ОДЕРЖУВАЧ;МФО ОДЕРЖУВАЧ;БАНК ОДЕРЖУВАЧ;СУМА;ПРИЗНАЧЕННЯ ПЛАТЕЖУ
12895581;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;7743681,27;"2201160 2282 2111 Перерахування коштiв на виплату з/пл. за 01/2016р. дог.№520 вiд 22.07.09р ."
12923175;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14361575;ПАТ"КРЕДI АГРIКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";6716625,32;"2201160 2282 2111 Перерахування коштiв на виплату з/пл.за 01/2016р. дог.20-84/19 вiд 03.08.04р ."
14025450;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;5943177,23;"2201160 2282 2111 Перерахування коштiв на виплату з/пл. за 1пол.02/2016р. дог.№520 вiд 22.07.09р ."
12467574;25.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;5879351,98;"2201160 2282 2720:Перерахування коштiв на виплату стипендiї за 01/2016р. дог.523 вiд 22.07.09р. без ПДВ."
12265975;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;5641604,00;"#2201160#,#2282#,#2111: Перерахування коштiв на виплату з/пл. за 1пол.01/2016р.#, #дог.№520 вiд 22.07.09р .#"
14050765;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14361575;ПАТ"КРЕДI АГРIКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";4861193,45;"2201160 2282 2111 Перерахування коштiв на виплату з/пл за 1пол.02/2016р. дог.20-84/19 вiд 03.08.04р ."
12265848;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14361575;ПАТ"КРЕДI АГРIКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";4720305,70;"#2201160#,#2282#,#2111: Перерахування коштiв на виплату з/пл.за 1пол.01/2016р.#, #дог.20-84/19 вiд 03.08.04р .#"
12892494;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;39440996;МГУ ДФС-ЦЕНТР.ОФIС З ОВП;820019;ГУДКСУ у м.Києві;4461087,86;"*10102070921 2201160, 2282(2120) Єдиний внесок, нарах.роботодавцями на суму з/пл за 01/2016р."
12891011;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;4453056,24;"*101020709212201160,2282(2111) Податок на доходи найманих працiвникiв iз з/пл за 01/2016р."
12469461;25.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14361575;ПАТ"КРЕДI АГРIКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";3170921,81;"2201160 2282 2720:Перерахування коштiв на виплату стипендiї за 01/2016р. дог.20-84/19 вiд 03.08.2004р. без ПДВ."
14046183;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;39440996;МГУ ДФС-ЦЕНТР.ОФIС З ОВП;820019;ГУДКСУ у м.Києві;3100000,00;"*10102070921 2201160, 2282(2120) Єдиний внесок, нарах.роботодавцями на суму з/пл за 1пол.02/2016р."
12469199;25.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;23494714;ПАТ "Альфа-Банк";300346;ЗАТ "АЛЬФА-БАНК", М.КИЇВ;2993313,77;"2201160 2282 2720:Перерахування коштiв на виплату стипендiї за 01/2016р. дог.17329 вiд 31.08.12р. без ПДВ."
12264949;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;39440996;МГУ ДФС-ЦЕНТР.ОФIС З ОВП;820019;ГУДКСУ у м.Києві;2992000,00;"*10102070921 2201160, 2282(2120) Єдиний внесок, нарах.роботодавцями на суму з/пл за 1пол.01/2016р."
14052485;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;2126000,00;"*101020709212201160,2282(2111) Податок на доходи найманих працiвникiв iз з/пл за 1пол.02/2016р."
12263813;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;1666500,00;"*101020709212201160,2282(2111) Податок на доходи найманих працiвникiв iз з/пл за 1пол.01/2016р."
13119396;29.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;00131305;ПАТ "КИЇВЕНЕРГО";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1374079,03;"220116022822273-част.опл.за акт.ен.,за 01.2016згiдно дог.№18-Т116 вiд 11.12.2015,акт №832/1/1 вiд 27.01.2016, б.500 в т.ч.ПДВ-229013,17грн."
12470943;25.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;09322277;АТ"О/Б" ТВБВ№10026/084,ф-я ГУ по Києву;322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;1310389,32;"2201160 2282 2720:Перерахування коштiв на виплату стипендiї за 01/2016р. дог.57 вiд 17.02.2015р. без ПДВ."
12901514;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;1195544,52;"220116022822111 Перерах.з/пл на картки за 2пол.01.2016 згiдно дог.№520 вiд 22.07.09, б.491 без ПДВ."
13750605;11.02.2016;02070921;НТУ УКР."КИЇВС.ПОЛІТ.ІНС-Т";820019;ГУДКСУ у м.Києві;02070921;НТУУ "КПІ";820172;ДКСУ;939065,25;"Перерахування залишкiв коштiв (депоненти) в зв"язку з вiдкриттям нового рахунку."
12895988;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14361575;ПАТ"КРЕДI АГРIКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";861131,15;"220116022822111 Перерах.з/пл на картки за 2пол.01.2016 згiдно дог.№20-84/19 вiд 03.08.04, б.491без ПДВ."
12891549;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;39440996;МГУ ДФС-ЦЕНТР.ОФIС З ОВП;820019;ГУДКСУ у м.Києві;635058,43;"*101020709212201160,2282(2120)- Єдиний внесок,нарах.роботодавцями на суму з/пл за 2пол.01.2016, б.491"
12266670;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;02070921;НТУУ"КПI";899998;;633514,33;"*10102070921 ПДВ за грудень 2015р. 2201160 КЕКВ 2282(28000) б.488"
13121631;29.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;00131305;ПАТ  "Київенерго";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;600000,00;"220116022822273 Оплата за активну електр.енерг за 01,2016рзг.Дог.№18-Т116 вiд 11,12,2015р. та акту №832/1/1 вiд 27,01,2016 р. б.538 в т.ч. ПДВ-100000,00грн."
12917186;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;23494714;ПАТ "Альфа-Банк";300346;ЗАТ "АЛЬФА-БАНК", М.КИЇВ;561969,16;"2201160 2282 2111 Перерахування коштiв на виплату з/плати за 01/2016р. дог.17826 вiд 10.01.2013р."
12900114;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;537373,13;"*101020709212201160,2282(2111)-Податок на доходи найманих працiвникiв iз з/пл за 2пол.01.2016, б.491"
14041885;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;23494714;ПАТ "Альфа-Банк";300346;ЗАТ "АЛЬФА-БАНК", М.КИЇВ;508960,00;"2201160 2282 2111 Перерахування коштiв на виплату з/плати за 1пол.02/2016р. дог.17826 вiд 10.01.2013р."
14288404;18.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;03327629;ПАТ АК "Киiвводоканал";300670;ВАТ КОМЕРЦІЙНИЙ БАНК "ХРЕЩАТИК";470000,00;"220116022822272  Оплата за водопостачання за 01,2016р зг.Дог.№14551/1-5-09ДВвiд 05,01,16р. та акт№9-835вiд 16,02,2016 р. б.538 в т.ч. ПДВ-78333,33грн"
12263882;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;23494714;ПАТ "Альфа-Банк";300346;ЗАТ "АЛЬФА-БАНК", М.КИЇВ;460415,00;"#2201160#,#2282#,#2111: Перерахування коштiв на виплату з/плати за 1пол.01/2016р.#,# дог.17826 вiд 10.01.2013р.#"
14285406;18.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;03327629;ПАТ АК "Киiвводоканал";300670;ВАТ КОМЕРЦІЙНИЙ БАНК "ХРЕЩАТИК";370000,00;"220116022822272  Оплата за водовiдведення за 01,2016р зг.Дог.№14552/1-5-09ДК вiд 05,01,16р. та акт№9-1824 вiд 16,02,2016 р. б.538 в т.ч. ПДВ-61666,67грн"
14030632;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;342070,72;"220116022822111 Перерах.з/пл на картки за 1пол.02.2016 згiдно дог.№520 вiд 22.07.09, б.491 без ПДВ."
12907320;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;342055,50;"*10102070921 2201160,2282(2111) Вiйськовий збiр iз з/пл за 01/2016р."
12916448;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;312669,15;"220116022822111 Перерах.з/пл на картки за 2пол.01.2016 згiдно дог.№520 вiд 22.07.09, б.500 без ПДВ."
12887843;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;00032112;АТ "Укрексiмбанк";322313;ВАТ "ДЕРЖ.ЕКСП.-ІМ.БАНК УКРАЇНИ", КИЇВ;309123,57;"2201160 2282 2111 Перерахування коштiв на виплату з/пл за 01/2016р. дог.2AIS/153-6-15 вiд 10.02.2015р ."
12470687;25.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;23494714;ПАТ "Альфа-Банк";300346;ЗАТ "АЛЬФА-БАНК", М.КИЇВ;300000,00;"2201160 2282 2230:Перерахування коштiв на виплату компенс. на харчув.сирот.за 01/2016р. дог.17329 вiд 31.08.12р без ПДВ."
12917976;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;292575,77;"220104022812111 Перерахування з/п на картки за 01.16р. дог. 520 вiд 22.07.09р. б/н 501 без ПДВ."
12471079;25.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;02070921;НТУУ "КПI";899998;;288316,38;"*10102070921ПДВ за грудень 2015р 2201040 КЕКВ 2281 (2800) б.488 "
13229011;01.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;37993783;ГУ ДКСУ у м.Києві;820172;ДКСУ;284576,26;"220116022822111 Готівка по з/платі за 01/2016р."
12899804;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;02597077;Профком НТУУ "КПI";300012;АК ПРОМІНВЕСТБАНК (ЗАТ);258834,76;"2201160 2282 2111 Профвнески iз з/пл за 01/2016р."
12266905;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;243090,00;"#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 1пол.01.2016#,#дог.№520 вiд 22.07.09#,#без ПДВ#,#б.491#"
14036446;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;00032112;АТ "Укрексiмбанк";322313;ВАТ "ДЕРЖ.ЕКСП.-ІМ.БАНК УКРАЇНИ", КИЇВ;241145,00;"2201160 2282 2111 Перерахування коштiв на виплату з/пл за 1пол.02/2016р. дог.2AIS/153-6-15 вiд 10.02.2015р ."
12264426;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;00032112;АТ "Укрексiмбанк";322313;ВАТ "ДЕРЖ.ЕКСП.-ІМ.БАНК УКРАЇНИ", КИЇВ;235204,00;"#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 1пол.01/2016р.#, #дог.2AIS/153-6-15 вiд 10.02.2015р .#"
12893424;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14361575;ПАТ"КРЕДI АГРIКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";230451,77;"220104022812111 Перерахування з/п на картки за 01.16р. дог. 20-84/19 вiд 03.08.04р. б/н 501 без ПДВ."
12885407;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14361575;ПАТ"КРЕДI АГРIКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";229928,30;"220116022822111 Перерах.з/пл на картки за 2пол.01.2016 згiдно дог.№20-84/19 вiд 03.08.04, б.500без ПДВ."
12920576;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;224784,20;"220104022812111 Перерахування з/пл. по контракту на картки за 01.2016р. дог.520 вiд 22.07.09р. б/н 530без ПДВ."
14207210;17.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;210000,00;"*10102070921180105002201160,2282(2800)- Податок на землю за 02.2016,без ПДВ,Терм.спл.26.02.2016,б.498"
13518140;08.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;02070921;НТУУ "КПI";899998;;191383,00;"*10102070921ПДВ за сiчень 2016р. 2201040 КЕКВ 2281 (2800) б.488"
13517979;08.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;02070921;НТУУ "КПI";899998;;188547,73;"*10102070921ПДВ за сiчень 2016р. 2201160 КЕКВ 2282(2800) б.488"
12468678;25.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;37993783;ГУ ДКСУ у м.Києві;820172;ДКСУ;187029,34;"2201160 2282 2720:Готiвка по стипендiї за 01/2016р."
12267838;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;170000,00;"*10102070921 2201160,2282(2111) Вiйськовий збiр iз з/пл за 1пол.01/2016р."
14028481;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14361575;ПАТ"КРЕДI АГРIКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";169115,00;"220116022822111 Перерах.з/пл на картки за 1пол.02.2016 згiдно дог.№20-84/19 вiд 03.08.04, б.491без ПДВ."
14047990;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;168000,00;"*10102070921 2201160,2282(2111) Вiйськовий збiр iз з/пл за 1пол.02/2016р."
12894635;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;39440996;МГУ ДФС-ЦЕНТР.ОФIС З ОВП;820019;ГУДКСУ у м.Києві;157799,66;"*101020709212201040 2281(2120) Єдиний внесок, iз з/п по контракту за 01.16р. рег.№26040109029 б/н 501"
13141296;29.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;00131305;ПАТ "КИЇВЕНЕРГО";322669;ГУ ОЩАДБАНКУ ПО М.КИЄВУ І ОБЛ.;155000,00;"220116022822273 Част. за акт.ен. за 01.2016 зг. дог.№18-Т116 вiд 11.12.2015 та акту №832/1/1 вiд 27.01.2016 б.498ПДВ 25833.33."
12467834;25.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;153213,06;"*101020709212201160, 2282(2720) Податок на доходи найман.прац. iз стипендiї за 01/2016р."
12924304;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;39440996;МГУ ДФС-ЦЕНТР.ОФIС З ОВП;820019;ГУДКСУ у м.Києві;152217,89;"*101020709212201160,2282(2120)- Єдиний внесок,нарах.роботодавцями на суму з/пл за 2пол.01.2016, б.500"
14025978;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;39440996;МГУ ДФС-ЦЕНТР.ОФIС З ОВП;820019;ГУДКСУ у м.Києві;150078,63;"*101020709212201160,2282(2120)- Єдиний внесок,нарах.роботодавцями на суму з/пл за 1пол.02.2016, б.491"
13107117;29.01.2016;02070921;НТУУ "КПІ";820019;ГУДКСУ у м.Києві;14361575;ПАТ "КРЕДІ АГРІКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";138412,92;"Перерахування коштів на виплату лікарняних за 01/xxxxр.зг.дог.20-84/19 від 03.08.04р."
14207564;17.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;135530,60;"220104022812111 перерах. коштiв на виплату з/пл за 1 пол.02.16р. зг. контрактiв Дог.№520 вiд 22.07.2009р. б.504."
12897537;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14360920;ПАТ КБ "Правекс-банк";380838;Test Bank;132787,07;"2201160 2282 2111 Перерахування коштiв на виплату з/пл за 01/2016р. дог.125-Z вiд 04.04.06р ."
12896754;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;131454,57;"*101020709212201040 2281(2111) податок на доходи найманих працiвникiв iз з/п за 01.16р.б/н 501"
12885079;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;129094,45;"*101020709212201160,2282(2111)-Податок на доходи найманих працiвникiв iз з/пл за 2пол.01.2016, б.500"
14031055;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;128365,00;"220116022822111 Перерах.з/пл на картки за 1пол.02.2016 згiдно дог.№520 вiд 22.07.09, б.500 без ПДВ."
12262877;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14361575;ПАТ"КРЕДI АГРIКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";123395,00;"#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 1пол.01.2016#,# дог.№20-84/19 вiд 03.08.04#,#без ПДВ#,#б.491#"
13107734;29.01.2016;02070921;НТУУ "КПІ";820019;ГУДКСУ у м.Києві;21705696;ПАТ КБ"ПРИВАТБАНК";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;120060,37;"Перерахування коштів на виплату лікарняних за 01/xxxxр.зг.дог.520 від 22.07.xxxxр."
12262809;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;39440996;МГУ ДФС-ЦЕНТР.ОФIС З ОВП;820019;ГУДКСУ у м.Києві;108664,46;"*101020709212201160,2282(2120)- Єдиний внесок,нарах.роботодавцями на суму з/пл за 1пол.01.2016, б.491"
14296297;18.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;105518,84;"220104022812111 перерах. коштiв на виплату з/пл за 02.16р.зг.контрактiв Дог.№520 вiд 22.07.2009р. б.568."
12923281;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;104118,22;"220104022812111 перерах. коштiв на виплату з/пл за 01.16р.зг.контрактiв Дог.№520 вiд 22.07.2009р. б.568."
14037449;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;102754,48;"*101020709212201160,2282(2111)-Податок на доходи найманих працiвникiв iз з/пл за 1пол.02.2016, б.491"
12266797;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;95480,00;"#2201160#,#2282#,#2111 Перерах.з/пл на картки#,#за 1пол.01.2016#,#дог.№520 вiд 22.07.09#,#без ПДВ#,#б.500#"
14140000;16.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;37993783;ГУ ДКСУ у м.Києві;820172;ДКСУ;89751,44;"220116022822111 Готiвка на з/платі за 1пол.02.2016р."
12321455;21.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;37993783;ГУ ДКСУ у м.Києві;820172;ДКСУ;89195,00;"#2201160#,#2282#,#2111: Готiвка по з/платi#,# за 1пол.01/2016р.#"
14031230;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14360920;ПАТ КБ "Правекс-банк";380838;Test Bank;83440,00;"2201160 2282 2111 Перерахування коштiв на виплату з/пл за 1пол.02/2016р. дог.125-Z вiд 04.04.06р ."
12265728;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;74399,40;"*101020709212201160,2282(2111)-Податок на доходи найманих працiвникiв iз з/пл за 1пол.01.2016, б.491"
14048982;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14361575;ПАТ"КРЕДI АГРIКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";73680,00;"220116022822111 Перерах.з/пл на картки за 1пол.02.2016 згiдно дог.№20-84/19 вiд 03.08.04, б.500без ПДВ."
14203601;17.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;21705696;ПАТ КБ "Приватбанк";300711;ЗАТ КБ ПРИВАТБАНК ПЕЧЕРСЬКА Ф.УМ.КИЄВІ;71750,00;"220104022812111 Перерахування з/п на картки за першу пол. 02.16р. дог. 520 вiд 22.07.09р. б/н 501 без ПДВ."
13227798;01.02.2016;02070921;НТУ УКР."КИЇВС.ПОЛІТ.ІНС-Т";820019;ГУДКСУ у м.Києві;37993783;ГУ ДКСУ у м.Києві;820019;ГУДКСУ у м.Києві;71063,22;"Готiвка - депоненти по з/п бюдж.НТУУ "КПІ"КПКВК xxxx"
14135037;16.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;37993783;ГУ ДКСУ у м.Києві;820172;ДКСУ;70011,33;"Готівка-депоненти по стипендії.НТУУ "КПІ"КПКВК xxxx"
12901809;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;23494714;ПАТ "Альфа-Банк";300346;ЗАТ "АЛЬФА-БАНК", М.КИЇВ;69018,29;"220116022822111 Перерах.з/пл на картки за 2пол.01.2016 згiдно дог.№17826 вiд 10.01.13, б.491 без ПДВ."
14040926;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;38050812;УДКСУ у Солом`янському р-нi;820019;ГУДКСУ у м.Києві;68800,00;"*101130201002201160,2282(2800)-Рентна плата за спец.використ.водних ресурсiв за поточний квартал 2016,без ПДВ, б.500"
12916680;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;23697280;ПАТ АБ "УКРГАЗБАНК";320478;ВАТ АБ "УКРГАЗБАНК";66903,60;"2201160 2282 2111 Перерахування коштiв на виплату з/пл. за 01/2016р. дог.7092 вiд 03.01.13р."
12470398;25.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14273983;Первинна проф.органiзацiя студентiв НТ;351005;АКЦ.-КОМ.ІННОВ.БАНК"УКРСИББАНК",ХАРКІВ;66358,19;"2201160 2282 2720:Профвнески iз стипендiї за 01/2016р."
12262699;20.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14360920;ПАТ КБ "Правекс-банк";380838;Test Bank;64180,00;"#2201160#,#2282#,#2111:Перерахування коштiв на виплату з/пл за 1пол.01/2016р.#, #дог.125-Z вiд 04.04.06р .#"
14030884;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;14361575;ПАТ"КРЕДI АГРIКОЛЬ БАНК";300614;АТ "ІHДУСТРІАЛЬHО-ЕКСПОРТHИЙ БАHК";58850,00;"220104022812111 Перерахування з/п на картки за першу пол. 02.16р. дог. 20-84/19 вiд 03.08.04р. б/н 501 без ПДВ."
12909723;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;23494105;КРД АТ "Райффайзен Банк Аваль";322904;КИЇВСЬКА РЕГ.ДИРЕКЦІЯ (Ф) АППБ "АВАЛЬ";57335,63;"2201160 2282 2111 Перерахування коштiв на виплату з/пл за 01/2016р. ,дог.11/04-3/336 вiд 11.11.2002р."
12885923;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;23494714;ПАТ "Альфа-Банк";300346;ЗАТ "АЛЬФА-БАНК", М.КИЇВ;56942,03;"220104022812111 перерах.коштiв на виплату з/пл за 01.16р. зг. контрактiв Дог.№15915 вiд 12.01.2012р. б.504."
13230956;01.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;37993783;ГУ ДКСУ у м.Києві;820172;ДКСУ;56820,08;"220116022822111-Готiвка на з/пл за 2пол.01.2016, б.491 без ПДВ."
12894943;28.01.2016;02070921;НТУУ "КПІ";820172;ДКСУ;00032112;АТ "Укрексiмбанк";322313;ВАТ "ДЕРЖ.ЕКСП.-ІМ.БАНК УКРАЇНИ", КИЇВ;55937,07;"220116022822111 Перерах.з/пл на картки за 2пол.01.2016 згiдно дог.№2АIS/153-6-15 вiд 10.02.2015, б.491 без ПДВ."
14044360;15.02.2016;02070921;НТУУ "КПІ";820172;ДКСУ;39440996;МГУ ДФС-ЦЕНТР.ОФIС З ОВП;820019;ГУДКСУ у м.Києві;55800,00;"*101020709212201160,2282(2120)- Єдиний внесок,нарах.роботодавцями на суму з/пл за 1пол.02.2016, б.500"
